price,edhrecRank,edhrecSaltiness,manaValue,rarity,artist,finishes,currency,hasFoil,supertypes,hasNonFoil,gameAvailability,priceProvider,setCode,type
0.2,4762.0,0.22,4.0,2,213,3,1,1,0,1,1,1,26,29
0.79,4762.0,0.22,4.0,2,213,3,1,1,0,1,1,1,26,29
1.49,4762.0,0.22,4.0,2,213,3,1,1,0,1,1,1,26,29
0.46,4762.0,0.22,4.0,2,213,3,1,1,0,1,1,3,26,29
0.04,867.0,0.16,3.0,4,47,3,1,1,0,1,0,0,26,121
0.38,867.0,0.16,3.0,4,47,3,1,1,0,1,1,4,26,121
1.13,867.0,0.16,3.0,4,47,3,1,1,0,1,1,4,26,121
0.23,867.0,0.16,3.0,4,47,3,0,1,0,1,1,2,26,121
0.38,867.0,0.16,3.0,4,47,3,0,1,0,1,1,2,26,121
0.08,867.0,0.16,3.0,4,47,3,1,1,0,1,1,1,26,121
1.99,867.0,0.16,3.0,4,47,3,1,1,0,1,1,1,26,121
0.35,867.0,0.16,3.0,4,47,3,1,1,0,1,1,3,26,121
2.37,954.0,1.01,3.0,1,146,3,1,1,0,1,0,0,26,231
10.9,954.0,1.01,3.0,1,146,3,1,1,0,1,1,4,26,231
12.8,954.0,1.01,3.0,1,146,3,1,1,0,1,1,4,26,231
12.45,954.0,1.01,3.0,1,146,3,0,1,0,1,1,2,26,231
14.07,954.0,1.01,3.0,1,146,3,0,1,0,1,1,2,26,231
10.0,954.0,1.01,3.0,1,146,3,1,1,0,1,1,1,26,231
8.5,954.0,1.01,3.0,1,146,3,1,1,0,1,1,1,26,231
17.99,954.0,1.01,3.0,1,146,3,1,1,0,1,1,1,26,231
10.17,954.0,1.01,3.0,1,146,3,1,1,0,1,1,3,26,231
0.93,2613.0,0.14,4.0,2,0,3,1,1,0,1,0,0,26,32
0.17,2613.0,0.14,4.0,2,0,3,1,1,0,1,1,4,26,32
0.34,2613.0,0.14,4.0,2,0,3,1,1,0,1,1,4,26,32
0.2,2613.0,0.14,4.0,2,0,3,0,1,0,1,1,2,26,32
0.43,2613.0,0.14,4.0,2,0,3,0,1,0,1,1,2,26,32
0.49,2613.0,0.14,4.0,2,0,3,1,1,0,1,1,1,26,32
0.23,2613.0,0.14,4.0,2,0,3,1,1,0,1,1,3,26,32
0.04,5660.0,0.09,2.0,4,119,3,1,1,0,1,0,0,26,111
0.07,5660.0,0.09,2.0,4,119,3,1,1,0,1,1,4,26,111
0.12,5660.0,0.09,2.0,4,119,3,1,1,0,1,1,4,26,111
0.08,5660.0,0.09,2.0,4,119,3,0,1,0,1,1,2,26,111
0.18,5660.0,0.09,2.0,4,119,3,0,1,0,1,1,2,26,111
0.35,5660.0,0.09,2.0,4,119,3,1,1,0,1,1,1,26,111
0.49,5660.0,0.09,2.0,4,119,3,1,1,0,1,1,1,26,111
0.07,5660.0,0.09,2.0,4,119,3,1,1,0,1,1,3,26,111
0.04,5941.0,0.18,3.0,4,81,3,1,1,0,1,0,0,26,26
0.12,5941.0,0.18,3.0,4,81,3,1,1,0,1,1,4,26,26
0.14,5941.0,0.18,3.0,4,81,3,1,1,0,1,1,4,26,26
0.14,5941.0,0.18,3.0,4,81,3,0,1,0,1,1,2,26,26
0.23,5941.0,0.18,3.0,4,81,3,0,1,0,1,1,2,26,26
0.04,5941.0,0.18,3.0,4,81,3,1,1,0,1,1,1,26,26
0.35,5941.0,0.18,3.0,4,81,3,1,1,0,1,1,1,26,26
0.49,5941.0,0.18,3.0,4,81,3,1,1,0,1,1,1,26,26
0.23,5941.0,0.18,3.0,4,81,3,1,1,0,1,1,3,26,26
1.5,1137.0,0.22,3.0,4,65,3,1,1,0,1,0,0,26,62
1.57,1137.0,0.22,3.0,4,65,3,1,1,0,1,1,4,26,62
1.77,1137.0,0.22,3.0,4,65,3,1,1,0,1,1,4,26,62
0.49,1137.0,0.22,3.0,4,65,3,0,1,0,1,1,2,26,62
0.98,1137.0,0.22,3.0,4,65,3,0,1,0,1,1,2,26,62
0.45,1137.0,0.22,3.0,4,65,3,1,1,0,1,1,1,26,62
0.75,1137.0,0.22,3.0,4,65,3,1,1,0,1,1,1,26,62
1.79,1137.0,0.22,3.0,4,65,3,1,1,0,1,1,1,26,62
1.41,1137.0,0.22,3.0,4,65,3,1,1,0,1,1,3,26,62
0.27,921.0,0.37,4.0,2,98,3,1,1,0,1,0,0,26,119
0.68,921.0,0.37,4.0,2,98,3,1,1,0,1,1,4,26,119
1.91,921.0,0.37,4.0,2,98,3,1,1,0,1,1,4,26,119
1.35,921.0,0.37,4.0,2,98,3,0,1,0,1,1,2,26,119
2.15,921.0,0.37,4.0,2,98,3,0,1,0,1,1,2,26,119
0.9,921.0,0.37,4.0,2,98,3,1,1,0,1,1,1,26,119
2.29,921.0,0.37,4.0,2,98,3,1,1,0,1,1,1,26,119
2.99,921.0,0.37,4.0,2,98,3,1,1,0,1,1,1,26,119
0.93,921.0,0.37,4.0,2,98,3,1,1,0,1,1,3,26,119
0.22,1463.0,0.47,4.0,2,167,3,1,1,0,1,0,0,26,136
0.41,1463.0,0.47,4.0,2,167,3,1,1,0,1,1,4,26,136
0.54,1463.0,0.47,4.0,2,167,3,1,1,0,1,1,4,26,136
0.23,1463.0,0.47,4.0,2,167,3,0,1,0,1,1,2,26,136
0.43,1463.0,0.47,4.0,2,167,3,0,1,0,1,1,2,26,136
0.06,1463.0,0.47,4.0,2,167,3,1,1,0,1,1,1,26,136
0.15,1463.0,0.47,4.0,2,167,3,1,1,0,1,1,1,26,136
0.49,1463.0,0.47,4.0,2,167,3,1,1,0,1,1,1,26,136
0.38,1463.0,0.47,4.0,2,167,3,1,1,0,1,1,3,26,136
0.04,17352.0,0.11,3.0,4,57,3,1,1,0,1,0,0,26,128
0.04,17352.0,0.11,3.0,4,57,3,1,1,0,1,1,4,26,128
0.13,17352.0,0.11,3.0,4,57,3,1,1,0,1,1,4,26,128
0.08,17352.0,0.11,3.0,4,57,3,0,1,0,1,1,2,26,128
0.26,17352.0,0.11,3.0,4,57,3,0,1,0,1,1,2,26,128
0.35,17352.0,0.11,3.0,4,57,3,1,1,0,1,1,1,26,128
0.49,17352.0,0.11,3.0,4,57,3,1,1,0,1,1,1,26,128
0.19,17352.0,0.11,3.0,4,57,3,1,1,0,1,1,3,26,128
0.08,1152.0,0.47,7.0,2,147,3,1,1,0,1,0,0,26,8
2.53,1152.0,0.47,7.0,2,147,3,1,1,0,1,1,4,26,8
3.32,1152.0,0.47,7.0,2,147,3,1,1,0,1,1,4,26,8
1.2,1152.0,0.47,7.0,2,147,3,0,1,0,1,1,2,26,8
1.46,1152.0,0.47,7.0,2,147,3,0,1,0,1,1,2,26,8
1.0,1152.0,0.47,7.0,2,147,3,1,1,0,1,1,1,26,8
2.99,1152.0,0.47,7.0,2,147,3,1,1,0,1,1,1,26,8
2.32,1152.0,0.47,7.0,2,147,3,1,1,0,1,1,3,26,8
0.04,1339.0,0.4,4.0,4,82,3,1,1,0,1,0,0,26,19
0.15,1339.0,0.4,4.0,4,82,3,1,1,0,1,1,4,26,19
0.22,1339.0,0.4,4.0,4,82,3,1,1,0,1,1,4,26,19
0.16,1339.0,0.4,4.0,4,82,3,0,1,0,1,1,2,26,19
0.24,1339.0,0.4,4.0,4,82,3,0,1,0,1,1,2,26,19
0.04,1339.0,0.4,4.0,4,82,3,1,1,0,1,1,1,26,19
0.15,1339.0,0.4,4.0,4,82,3,1,1,0,1,1,1,26,19
0.49,1339.0,0.4,4.0,4,82,3,1,1,0,1,1,1,26,19
0.23,1339.0,0.4,4.0,4,82,3,1,1,0,1,1,3,26,19
0.12,1334.0,0.33,8.0,2,47,3,1,1,0,1,0,0,26,52
0.31,1334.0,0.33,8.0,2,47,3,1,1,0,1,1,4,26,52
0.93,1334.0,0.33,8.0,2,47,3,1,1,0,1,1,4,26,52
0.25,1334.0,0.33,8.0,2,47,3,0,1,0,1,1,2,26,52
1.05,1334.0,0.33,8.0,2,47,3,0,1,0,1,1,2,26,52
0.05,1334.0,0.33,8.0,2,47,3,1,1,0,1,1,1,26,52
0.49,1334.0,0.33,8.0,2,47,3,1,1,0,1,1,1,26,52
2.49,1334.0,0.33,8.0,2,47,3,1,1,0,1,1,1,26,52
0.37,1334.0,0.33,8.0,2,47,3,1,1,0,1,1,3,26,52
0.12,3279.0,0.43,5.0,2,102,3,1,1,0,1,0,0,26,140
0.3,3279.0,0.43,5.0,2,102,3,1,1,0,1,1,4,26,140
0.34,3279.0,0.43,5.0,2,102,3,1,1,0,1,1,4,26,140
0.23,3279.0,0.43,5.0,2,102,3,0,1,0,1,1,2,26,140
0.67,3279.0,0.43,5.0,2,102,3,0,1,0,1,1,2,26,140
0.05,3279.0,0.43,5.0,2,102,3,1,1,0,1,1,1,26,140
0.1,3279.0,0.43,5.0,2,102,3,1,1,0,1,1,1,26,140
0.49,3279.0,0.43,5.0,2,102,3,1,1,0,1,1,1,26,140
0.49,3279.0,0.43,5.0,2,102,3,1,1,0,1,1,1,26,140
0.46,3279.0,0.43,5.0,2,102,3,1,1,0,1,1,3,26,140
0.13,4594.0,0.43,4.0,2,249,3,1,1,0,1,0,0,26,140
0.29,4594.0,0.43,4.0,2,249,3,1,1,0,1,1,4,26,140
0.42,4594.0,0.43,4.0,2,249,3,1,1,0,1,1,4,26,140
0.18,4594.0,0.43,4.0,2,249,3,0,1,0,1,1,2,26,140
0.47,4594.0,0.43,4.0,2,249,3,0,1,0,1,1,2,26,140
0.09,4594.0,0.43,4.0,2,249,3,1,1,0,1,1,1,26,140
0.59,4594.0,0.43,4.0,2,249,3,1,1,0,1,1,1,26,140
0.79,4594.0,0.43,4.0,2,249,3,1,1,0,1,1,1,26,140
0.42,4594.0,0.43,4.0,2,249,3,1,1,0,1,1,3,26,140
0.05,4242.0,0.32,8.0,4,1,3,1,1,0,1,0,0,26,148
0.09,4242.0,0.32,8.0,4,1,3,1,1,0,1,1,4,26,148
0.23,4242.0,0.32,8.0,4,1,3,1,1,0,1,1,4,26,148
0.15,4242.0,0.32,8.0,4,1,3,0,1,0,1,1,2,26,148
0.26,4242.0,0.32,8.0,4,1,3,0,1,0,1,1,2,26,148
0.35,4242.0,0.32,8.0,4,1,3,1,1,0,1,1,1,26,148
0.49,4242.0,0.32,8.0,4,1,3,1,1,0,1,1,1,26,148
0.19,4242.0,0.32,8.0,4,1,3,1,1,0,1,1,3,26,148
0.04,13296.0,0.06,4.0,4,34,3,1,1,0,1,0,0,26,140
0.03,13296.0,0.06,4.0,4,34,3,1,1,0,1,1,4,26,140
0.05,13296.0,0.06,4.0,4,34,3,1,1,0,1,1,4,26,140
0.06,13296.0,0.06,4.0,4,34,3,0,1,0,1,1,2,26,140
0.04,13296.0,0.06,4.0,4,34,3,0,1,0,1,1,2,26,140
0.35,13296.0,0.06,4.0,4,34,3,1,1,0,1,1,1,26,140
0.49,13296.0,0.06,4.0,4,34,3,1,1,0,1,1,1,26,140
0.18,13296.0,0.06,4.0,4,34,3,1,1,0,1,1,3,26,140
0.04,15710.0,0.19,4.0,4,93,3,1,1,0,1,0,0,26,140
0.04,15710.0,0.19,4.0,4,93,3,1,1,0,1,1,4,26,140
0.14,15710.0,0.19,4.0,4,93,3,1,1,0,1,1,4,26,140
0.18,15710.0,0.19,4.0,4,93,3,0,1,0,1,1,2,26,140
0.16,15710.0,0.19,4.0,4,93,3,0,1,0,1,1,2,26,140
0.35,15710.0,0.19,4.0,4,93,3,1,1,0,1,1,1,26,140
0.49,15710.0,0.19,4.0,4,93,3,1,1,0,1,1,1,26,140
0.19,15710.0,0.19,4.0,4,93,3,1,1,0,1,1,3,26,140
0.12,5651.0,0.44,8.0,2,139,3,1,1,0,1,0,0,26,160
0.22,5651.0,0.44,8.0,2,139,3,1,1,0,1,1,4,26,160
0.37,5651.0,0.44,8.0,2,139,3,1,1,0,1,1,4,26,160
0.27,5651.0,0.44,8.0,2,139,3,0,1,0,1,1,2,26,160
0.54,5651.0,0.44,8.0,2,139,3,0,1,0,1,1,2,26,160
0.11,5651.0,0.44,8.0,2,139,3,1,1,0,1,1,1,26,160
0.16,5651.0,0.44,8.0,2,139,3,1,1,0,1,1,1,26,160
0.69,5651.0,0.44,8.0,2,139,3,1,1,0,1,1,1,26,160
0.79,5651.0,0.44,8.0,2,139,3,1,1,0,1,1,1,26,160
0.2,5651.0,0.44,8.0,2,139,3,1,1,0,1,1,3,26,160
0.04,871.0,0.37,4.0,4,160,3,1,1,0,1,0,0,26,212
1.27,871.0,0.37,4.0,4,160,3,1,1,0,1,1,4,26,212
1.3,871.0,0.37,4.0,4,160,3,1,1,0,1,1,4,26,212
0.33,871.0,0.37,4.0,4,160,3,0,1,0,1,1,2,26,212
0.58,871.0,0.37,4.0,4,160,3,0,1,0,1,1,2,26,212
1.49,871.0,0.37,4.0,4,160,3,1,1,0,1,1,1,26,212
2.99,871.0,0.37,4.0,4,160,3,1,1,0,1,1,1,26,212
1.12,871.0,0.37,4.0,4,160,3,1,1,0,1,1,3,26,212
0.15,790.0,0.27,3.0,2,1,3,1,1,0,1,0,0,26,116
1.11,790.0,0.27,3.0,2,1,3,1,1,0,1,1,4,26,116
1.18,790.0,0.27,3.0,2,1,3,1,1,0,1,1,4,26,116
0.71,790.0,0.27,3.0,2,1,3,0,1,0,1,1,2,26,116
1.24,790.0,0.27,3.0,2,1,3,0,1,0,1,1,2,26,116
0.26,790.0,0.27,3.0,2,1,3,1,1,0,1,1,1,26,116
1.29,790.0,0.27,3.0,2,1,3,1,1,0,1,1,1,26,116
1.0,790.0,0.27,3.0,2,1,3,1,1,0,1,1,3,26,116
0.26,9067.0,0.38,5.0,2,138,3,1,1,0,1,0,0,26,140
0.09,9067.0,0.38,5.0,2,138,3,1,1,0,1,1,4,26,140
0.17,9067.0,0.38,5.0,2,138,3,1,1,0,1,1,4,26,140
0.28,9067.0,0.38,5.0,2,138,3,0,1,0,1,1,2,26,140
0.5,9067.0,0.38,5.0,2,138,3,0,1,0,1,1,2,26,140
0.49,9067.0,0.38,5.0,2,138,3,1,1,0,1,1,1,26,140
0.49,9067.0,0.38,5.0,2,138,3,1,1,0,1,1,1,26,140
0.23,9067.0,0.38,5.0,2,138,3,1,1,0,1,1,3,26,140
0.33,7975.0,0.87,6.0,1,239,3,1,1,0,1,0,0,26,136
4.46,7975.0,0.87,6.0,1,239,3,1,1,0,1,1,4,26,136
5.5,7975.0,0.87,6.0,1,239,3,1,1,0,1,1,4,26,136
3.59,7975.0,0.87,6.0,1,239,3,0,1,0,1,1,2,26,136
4.91,7975.0,0.87,6.0,1,239,3,0,1,0,1,1,2,26,136
3.0,7975.0,0.87,6.0,1,239,3,1,1,0,1,1,1,26,136
4.0,7975.0,0.87,6.0,1,239,3,1,1,0,1,1,1,26,136
7.49,7975.0,0.87,6.0,1,239,3,1,1,0,1,1,1,26,136
4.55,7975.0,0.87,6.0,1,239,3,1,1,0,1,1,3,26,136
0.06,550.0,0.41,4.0,2,213,3,1,1,0,1,0,0,26,155
0.22,550.0,0.41,4.0,2,213,3,1,1,0,1,1,4,26,155
0.32,550.0,0.41,4.0,2,213,3,1,1,0,1,1,4,26,155
0.22,550.0,0.41,4.0,2,213,3,0,1,0,1,1,2,26,155
0.47,550.0,0.41,4.0,2,213,3,0,1,0,1,1,2,26,155
0.05,550.0,0.41,4.0,2,213,3,1,1,0,1,1,1,26,155
0.49,550.0,0.41,4.0,2,213,3,1,1,0,1,1,1,26,155
1.49,550.0,0.41,4.0,2,213,3,1,1,0,1,1,1,26,155
0.18,550.0,0.41,4.0,2,213,3,1,1,0,1,1,3,26,155
0.04,1187.0,0.35,2.0,4,189,3,1,1,0,1,0,0,26,131
0.16,1187.0,0.35,2.0,4,189,3,1,1,0,1,1,4,26,131
0.22,1187.0,0.35,2.0,4,189,3,1,1,0,1,1,4,26,131
0.22,1187.0,0.35,2.0,4,189,3,0,1,0,1,1,2,26,131
0.39,1187.0,0.35,2.0,4,189,3,0,1,0,1,1,2,26,131
0.35,1187.0,0.35,2.0,4,189,3,1,1,0,1,1,1,26,131
0.49,1187.0,0.35,2.0,4,189,3,1,1,0,1,1,1,26,131
0.23,1187.0,0.35,2.0,4,189,3,1,1,0,1,1,3,26,131
0.04,2597.0,0.26,5.0,4,158,3,1,1,0,1,0,0,26,59
0.23,2597.0,0.26,5.0,4,158,3,1,1,0,1,1,4,26,59
0.3,2597.0,0.26,5.0,4,158,3,1,1,0,1,1,4,26,59
0.13,2597.0,0.26,5.0,4,158,3,0,1,0,1,1,2,26,59
0.33,2597.0,0.26,5.0,4,158,3,0,1,0,1,1,2,26,59
0.08,2597.0,0.26,5.0,4,158,3,1,1,0,1,1,1,26,59
0.39,2597.0,0.26,5.0,4,158,3,1,1,0,1,1,1,26,59
0.49,2597.0,0.26,5.0,4,158,3,1,1,0,1,1,1,26,59
0.27,2597.0,0.26,5.0,4,158,3,1,1,0,1,1,3,26,59
0.04,3673.0,0.22,7.0,4,108,3,1,1,0,1,0,0,26,148
0.19,3673.0,0.22,7.0,4,108,3,1,1,0,1,1,4,26,148
0.27,3673.0,0.22,7.0,4,108,3,1,1,0,1,1,4,26,148
0.14,3673.0,0.22,7.0,4,108,3,0,1,0,1,1,2,26,148
0.23,3673.0,0.22,7.0,4,108,3,0,1,0,1,1,2,26,148
0.04,3673.0,0.22,7.0,4,108,3,1,1,0,1,1,1,26,148
0.1,3673.0,0.22,7.0,4,108,3,1,1,0,1,1,1,26,148
0.39,3673.0,0.22,7.0,4,108,3,1,1,0,1,1,1,26,148
0.23,3673.0,0.22,7.0,4,108,3,1,1,0,1,1,3,26,148
1.1,827.0,2.18,4.0,1,94,3,1,1,0,1,0,0,26,116
8.86,827.0,2.18,4.0,1,94,3,1,1,0,1,1,4,26,116
10.11,827.0,2.18,4.0,1,94,3,1,1,0,1,1,4,26,116
12.13,827.0,2.18,4.0,1,94,3,0,1,0,1,1,2,26,116
14.05,827.0,2.18,4.0,1,94,3,0,1,0,1,1,2,26,116
6.0,827.0,2.18,4.0,1,94,3,1,1,0,1,1,1,26,116
11.99,827.0,2.18,4.0,1,94,3,1,1,0,1,1,1,26,116
11.99,827.0,2.18,4.0,1,94,3,1,1,0,1,1,1,26,116
8.88,827.0,2.18,4.0,1,94,3,1,1,0,1,1,3,26,116
0.17,3930.0,0.44,5.0,2,156,3,1,1,0,1,0,0,26,123
0.17,3930.0,0.44,5.0,2,156,3,1,1,0,1,1,4,26,123
0.19,3930.0,0.44,5.0,2,156,3,1,1,0,1,1,4,26,123
0.16,3930.0,0.44,5.0,2,156,3,0,1,0,1,1,2,26,123
0.32,3930.0,0.44,5.0,2,156,3,0,1,0,1,1,2,26,123
0.06,3930.0,0.44,5.0,2,156,3,1,1,0,1,1,1,26,123
0.49,3930.0,0.44,5.0,2,156,3,1,1,0,1,1,1,26,123
0.49,3930.0,0.44,5.0,2,156,3,1,1,0,1,1,1,26,123
0.16,3930.0,0.44,5.0,2,156,3,1,1,0,1,1,3,26,123
0.08,4964.0,0.45,6.0,2,224,3,1,1,0,1,0,0,26,51
0.3,4964.0,0.45,6.0,2,224,3,1,1,0,1,1,4,26,51
0.37,4964.0,0.45,6.0,2,224,3,1,1,0,1,1,4,26,51
0.35,4964.0,0.45,6.0,2,224,3,0,1,0,1,1,2,26,51
0.48,4964.0,0.45,6.0,2,224,3,0,1,0,1,1,2,26,51
0.2,4964.0,0.45,6.0,2,224,3,1,1,0,1,1,1,26,51
0.79,4964.0,0.45,6.0,2,224,3,1,1,0,1,1,1,26,51
0.99,4964.0,0.45,6.0,2,224,3,1,1,0,1,1,1,26,51
0.29,4964.0,0.45,6.0,2,224,3,1,1,0,1,1,3,26,51
0.17,2964.0,0.14,5.0,2,148,3,1,1,0,1,0,0,26,140
0.52,2964.0,0.14,5.0,2,148,3,1,1,0,1,1,4,26,140
0.5,2964.0,0.14,5.0,2,148,3,1,1,0,1,1,4,26,140
0.35,2964.0,0.14,5.0,2,148,3,0,1,0,1,1,2,26,140
0.84,2964.0,0.14,5.0,2,148,3,0,1,0,1,1,2,26,140
0.15,2964.0,0.14,5.0,2,148,3,1,1,0,1,1,1,26,140
0.59,2964.0,0.14,5.0,2,148,3,1,1,0,1,1,1,26,140
1.49,2964.0,0.14,5.0,2,148,3,1,1,0,1,1,1,26,140
0.53,2964.0,0.14,5.0,2,148,3,1,1,0,1,1,3,26,140
1.8,1881.0,0.18,5.0,2,138,3,1,1,0,1,0,0,26,140
1.58,1881.0,0.18,5.0,2,138,3,1,1,0,1,1,4,26,140
1.79,1881.0,0.18,5.0,2,138,3,1,1,0,1,1,4,26,140
0.97,1881.0,0.18,5.0,2,138,3,0,1,0,1,1,2,26,140
0.97,1881.0,0.18,5.0,2,138,3,0,1,0,1,1,2,26,140
0.95,1881.0,0.18,5.0,2,138,3,1,1,0,1,1,1,26,140
2.79,1881.0,0.18,5.0,2,138,3,1,1,0,1,1,1,26,140
1.46,1881.0,0.18,5.0,2,138,3,1,1,0,1,1,3,26,140
0.04,1159.0,0.48,4.0,4,59,3,1,1,0,1,0,0,26,6
0.11,1159.0,0.48,4.0,4,59,3,1,1,0,1,1,4,26,6
0.18,1159.0,0.48,4.0,4,59,3,1,1,0,1,1,4,26,6
0.19,1159.0,0.48,4.0,4,59,3,0,1,0,1,1,2,26,6
0.37,1159.0,0.48,4.0,4,59,3,0,1,0,1,1,2,26,6
0.04,1159.0,0.48,4.0,4,59,3,1,1,0,1,1,1,26,6
0.39,1159.0,0.48,4.0,4,59,3,1,1,0,1,1,1,26,6
0.49,1159.0,0.48,4.0,4,59,3,1,1,0,1,1,1,26,6
0.23,1159.0,0.48,4.0,4,59,3,1,1,0,1,1,3,26,6
0.15,8468.0,0.11,8.0,4,238,3,1,1,0,1,0,0,26,227
0.08,8468.0,0.11,8.0,4,238,3,1,1,0,1,1,4,26,227
0.2,8468.0,0.11,8.0,4,238,3,1,1,0,1,1,4,26,227
0.17,8468.0,0.11,8.0,4,238,3,0,1,0,1,1,2,26,227
0.25,8468.0,0.11,8.0,4,238,3,0,1,0,1,1,2,26,227
0.35,8468.0,0.11,8.0,4,238,3,1,1,0,1,1,1,26,227
0.49,8468.0,0.11,8.0,4,238,3,1,1,0,1,1,1,26,227
0.23,8468.0,0.11,8.0,4,238,3,1,1,0,1,1,3,26,227
0.24,1060.0,0.95,6.0,1,46,3,1,1,0,1,0,0,26,220
7.8,1060.0,0.95,6.0,1,46,3,1,1,0,1,1,4,26,220
8.55,1060.0,0.95,6.0,1,46,3,1,1,0,1,1,4,26,220
10.6,1060.0,0.95,6.0,1,46,3,0,1,0,1,1,2,26,220
12.41,1060.0,0.95,6.0,1,46,3,0,1,0,1,1,2,26,220
7.0,1060.0,0.95,6.0,1,46,3,1,1,0,1,1,1,26,220
11.99,1060.0,0.95,6.0,1,46,3,1,1,0,1,1,1,26,220
7.87,1060.0,0.95,6.0,1,46,3,1,1,0,1,1,3,26,220
0.34,1195.0,0.7,4.0,2,75,3,1,1,0,1,0,0,26,77
0.38,1195.0,0.7,4.0,2,75,3,1,1,0,1,1,4,26,77
0.57,1195.0,0.7,4.0,2,75,3,1,1,0,1,1,4,26,77
0.84,1195.0,0.7,4.0,2,75,3,0,1,0,1,1,2,26,77
1.56,1195.0,0.7,4.0,2,75,3,0,1,0,1,1,2,26,77
0.3,1195.0,0.7,4.0,2,75,3,1,1,0,1,1,1,26,77
0.7,1195.0,0.7,4.0,2,75,3,1,1,0,1,1,3,26,77
0.28,1377.0,1.18,8.0,1,47,3,1,1,0,1,0,0,26,35
8.55,1377.0,1.18,8.0,1,47,3,1,1,0,1,1,4,26,35
8.9,1377.0,1.18,8.0,1,47,3,1,1,0,1,1,4,26,35
9.5,1377.0,1.18,8.0,1,47,3,0,1,0,1,1,2,26,35
13.65,1377.0,1.18,8.0,1,47,3,0,1,0,1,1,2,26,35
6.0,1377.0,1.18,8.0,1,47,3,1,1,0,1,1,1,26,35
6.0,1377.0,1.18,8.0,1,47,3,1,1,0,1,1,1,26,35
11.99,1377.0,1.18,8.0,1,47,3,1,1,0,1,1,1,26,35
14.99,1377.0,1.18,8.0,1,47,3,1,1,0,1,1,1,26,35
8.07,1377.0,1.18,8.0,1,47,3,1,1,0,1,1,3,26,35
0.04,7452.0,0.69,5.0,4,233,3,1,1,0,1,0,0,26,191
0.1,7452.0,0.69,5.0,4,233,3,1,1,0,1,1,4,26,191
0.19,7452.0,0.69,5.0,4,233,3,1,1,0,1,1,4,26,191
0.2,7452.0,0.69,5.0,4,233,3,0,1,0,1,1,2,26,191
0.28,7452.0,0.69,5.0,4,233,3,0,1,0,1,1,2,26,191
0.35,7452.0,0.69,5.0,4,233,3,1,1,0,1,1,1,26,191
0.49,7452.0,0.69,5.0,4,233,3,1,1,0,1,1,1,26,191
0.23,7452.0,0.69,5.0,4,233,3,1,1,0,1,1,3,26,191
0.04,5124.0,0.21,3.0,4,87,3,1,1,0,1,0,0,26,36
0.12,5124.0,0.21,3.0,4,87,3,1,1,0,1,1,4,26,36
0.16,5124.0,0.21,3.0,4,87,3,1,1,0,1,1,4,26,36
0.18,5124.0,0.21,3.0,4,87,3,0,1,0,1,1,2,26,36
0.26,5124.0,0.21,3.0,4,87,3,0,1,0,1,1,2,26,36
0.04,5124.0,0.21,3.0,4,87,3,1,1,0,1,1,1,26,36
0.35,5124.0,0.21,3.0,4,87,3,1,1,0,1,1,1,26,36
0.49,5124.0,0.21,3.0,4,87,3,1,1,0,1,1,1,26,36
0.23,5124.0,0.21,3.0,4,87,3,1,1,0,1,1,3,26,36
0.04,3410.0,0.21,4.0,4,141,3,1,1,0,1,0,0,26,119
0.16,3410.0,0.21,4.0,4,141,3,1,1,0,1,1,4,26,119
0.22,3410.0,0.21,4.0,4,141,3,1,1,0,1,1,4,26,119
0.2,3410.0,0.21,4.0,4,141,3,0,1,0,1,1,2,26,119
0.27,3410.0,0.21,4.0,4,141,3,0,1,0,1,1,2,26,119
0.04,3410.0,0.21,4.0,4,141,3,1,1,0,1,1,1,26,119
0.35,3410.0,0.21,4.0,4,141,3,1,1,0,1,1,1,26,119
0.49,3410.0,0.21,4.0,4,141,3,1,1,0,1,1,1,26,119
0.23,3410.0,0.21,4.0,4,141,3,1,1,0,1,1,3,26,119
0.04,909.0,0.23,3.0,4,146,3,1,1,0,1,0,0,26,7
0.26,909.0,0.23,3.0,4,146,3,1,1,0,1,1,4,26,7
0.48,909.0,0.23,3.0,4,146,3,1,1,0,1,1,4,26,7
0.4,909.0,0.23,3.0,4,146,3,0,1,0,1,1,2,26,7
0.8,909.0,0.23,3.0,4,146,3,0,1,0,1,1,2,26,7
0.09,909.0,0.23,3.0,4,146,3,1,1,0,1,1,1,26,7
0.69,909.0,0.23,3.0,4,146,3,1,1,0,1,1,1,26,7
1.49,909.0,0.23,3.0,4,146,3,1,1,0,1,1,1,26,7
0.29,909.0,0.23,3.0,4,146,3,1,1,0,1,1,3,26,7
0.04,5621.0,0.56,5.0,4,116,3,1,1,0,1,0,0,26,83
0.12,5621.0,0.56,5.0,4,116,3,1,1,0,1,1,4,26,83
0.16,5621.0,0.56,5.0,4,116,3,1,1,0,1,1,4,26,83
0.12,5621.0,0.56,5.0,4,116,3,0,1,0,1,1,2,26,83
0.15,5621.0,0.56,5.0,4,116,3,0,1,0,1,1,2,26,83
0.35,5621.0,0.56,5.0,4,116,3,1,1,0,1,1,1,26,83
0.49,5621.0,0.56,5.0,4,116,3,1,1,0,1,1,1,26,83
0.18,5621.0,0.56,5.0,4,116,3,1,1,0,1,1,3,26,83
0.06,867.0,0.16,3.0,4,47,2,1,0,0,1,0,0,93,121
0.29,867.0,0.16,3.0,4,47,2,1,0,0,1,1,4,93,121
